_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_area,rent_price_listing,rent_price_unit,resblock_name,type
5d1a0fe338a4e51e8e5e1ce9,1,3,科技园区,北京,大兴,629,南 北,2,近地铁 集中供暖 新上,整租·丰泽居三号院 3室2厅 南/北,39.840867,3室2厅1卫,116.297523,https://m.lianjia.com/chuzu/bj/zufang/BJ2288287411836289024.html,127,8000,元/月,丰泽居三号院,整租
5d1a1a9538a4e51e8e5e4193,1,2,通州其它,北京,亦庄开发区,,东,1,集中供暖,城乡世纪广场莫尔空间 3房间 东,39.809112,3房间1卫,116.539213,https://m.lianjia.com/chuzu/bj/zufang/BJ2036933810905956352.html,61,6000,元/月,城乡世纪广场莫尔空间,整租
5d1a25b238a4e51e8e5e632c,1,2,枣园,北京,大兴,574,南 北,1,近地铁 集中供暖 新上,整租·滨河西里 2室1厅 南/北,39.756539,2室1厅1卫,116.346109,https://m.lianjia.com/chuzu/bj/zufang/BJ2287644941419560960.html,59,3600,元/月,滨河西里,整租
5d1a25ca38a4e51e8e5e6382,1,1,枣园,北京,大兴,,南 北,1,集中供暖 新上,整租·康泰园 1室1厅 南/北,39.76297,1室1厅1卫,116.316644,https://m.lianjia.com/chuzu/bj/zufang/BJ2272439063791271936.html,62,3500,元/月,康泰园,整租
5d1a2da838a4e51e8e5e7b30,1,1,阎村,北京,房山,92,北,1,,天恒乐活城 2房间 北,39.720728,2房间1卫,116.085261,https://m.lianjia.com/chuzu/bj/zufang/BJ2253594263537860608.html,54,2500,元/月,天恒乐活城,整租
5d1a25ac38a4e51e8e5e6318,1,2,枣园,北京,大兴,497,南 北,1,近地铁 集中供暖,整租·彩虹新城 2室1厅 南/北,39.755588,2室1厅1卫,116.341759,https://m.lianjia.com/chuzu/bj/zufang/BJ2260635585503313920.html,98,4500,元/月,彩虹新城,整租
5d1a14b238a4e51e8e5e2d89,1,2,鲁谷,北京,石景山,780,西北,1,集中供暖 随时看房,依翠园 2室1厅 西北,39.907108,2室1厅1卫,116.22664,https://m.lianjia.com/chuzu/bj/zufang/BJ2262765455406006272.html,76,5200,元/月,依翠园,整租
5d1a113e38a4e51e8e5e2198,1,2,马家堡,北京,丰台,975,南 北,1,近地铁 精装,整租·景馨园 2室1厅 南/北,39.839908,2室1厅1卫,116.387279,https://m.lianjia.com/chuzu/bj/zufang/BJ2276139565863403520.html,120,7000,元/月,景馨园,整租
5d1a2ed838a4e51e8e5e7f08,2,4,冯村,北京,门头沟,,南 北,1,集中供暖 新上 随时看房,丽景长安 4室1厅 南/北,39.910391,4室1厅2卫,116.115159,https://m.lianjia.com/chuzu/bj/zufang/BJ2289026528480608256.html,140,7500,元/月,丽景长安,整租
5d1a296e38a4e51e8e5e6cc3,1,2,马坡,北京,顺义,,南 北,1,集中供暖 新上,金宝城北区 2室1厅 南/北,40.183199,2室1厅1卫,116.669568,https://m.lianjia.com/chuzu/bj/zufang/BJ2275378687845613568.html,92,3500,元/月,金宝城北区,整租
5d1a0aa838a4e51e8e5e0b0e,4,6,西山,北京,海淀,,南 北,2,精装,整租·自在香山 8房间 南/北,39.981705,8房间4卫,116.239588,https://m.lianjia.com/chuzu/bj/zufang/BJ2274398140989972480.html,470,70000,元/月,自在香山,整租
5d1a2d1538a4e51e8e5e792c,1,2,良乡,北京,房山,828,南 北,1,近地铁,智汇雅苑 2室1厅 南/北,39.740474,2室1厅1卫,116.188775,https://m.lianjia.com/chuzu/bj/zufang/BJ2233929766485377024.html,89,3700,元/月,智汇雅苑,整租
5d1a093738a4e51e8e5e0621,2,3,四季青,北京,海淀,45,南 北,2,近地铁 精装 集中供暖 双卫生间,整租·京投银泰琨御府 3室2厅 南/北,39.939975,3室2厅2卫,116.29797,https://m.lianjia.com/chuzu/bj/zufang/BJ2267414457720512512.html,143,28000,元/月,京投银泰琨御府,整租
5d1a097e38a4e51e8e5e0715,1,1,双榆树,北京,海淀,316,南,1,近地铁 集中供暖 随时看房,知春里 1室1厅 南,39.979037,1室1厅1卫,116.328627,https://m.lianjia.com/chuzu/bj/zufang/BJ2280135645563731968.html,52,7500,元/月,知春里,整租
5d1a2f7338a4e51e8e5e80a1,1,2,石门营,北京,门头沟,415,南,1,近地铁 随时看房,紫金新园三区 2室1厅 南,39.892679,2室1厅1卫,116.122277,https://m.lianjia.com/chuzu/bj/zufang/BJ2244695022152712192.html,67,2800,元/月,紫金新园三区,整租
5d1a2a7a38a4e51e8e5e7072,1,2,顺义城,北京,顺义,,南 北,1,集中供暖 随时看房,仓上小区 2室1厅 南/北,40.120667,2室1厅1卫,116.660144,https://m.lianjia.com/chuzu/bj/zufang/BJ2273035383132659712.html,68,3000,元/月,仓上小区,整租
5d1a291638a4e51e8e5e6b8f,2,1,后沙峪,北京,顺义,,南,1,双卫生间,整租·金地中央世家 2房间 南,40.106266,2房间2卫,116.543201,https://m.lianjia.com/chuzu/bj/zufang/BJ2271684938569097216.html,44,4700,元/月,金地中央世家,整租
5d1a21e238a4e51e8e5e5a1f,2,1,黄村北,北京,大兴,25,南,1,近地铁 集中供暖,保利茉莉公馆 2房间 跃层 南,39.780886,2房间2卫,116.335491,https://m.lianjia.com/chuzu/bj/zufang/BJ2280310230741434368.html,43,5500,元/月,保利茉莉公馆,整租
5d1a1bc938a4e51e8e5e45c7,1,2,万达,北京,通州,,南 北,1,集中供暖 随时看房,西营前街 2室1厅 南/北,39.905035,2室1厅1卫,116.672861,https://m.lianjia.com/chuzu/bj/zufang/BJ2279394916595671040.html,56,3200,元/月,西营前街,整租
5d1a2a2738a4e51e8e5e6f4e,1,2,顺义城,北京,顺义,,南 北,1,精装 集中供暖 随时看房,前进花园一区 2室1厅 南/北,40.143448,2室1厅1卫,116.639934,https://m.lianjia.com/chuzu/bj/zufang/BJ2223663951450226688.html,65,3200,元/月,前进花园一区,整租
5d1a1a9638a4e51e8e5e4195,2,2,通州其它,北京,亦庄开发区,884,西,1,集中供暖,首开万科城市之光 3房间 西,39.823306,3房间2卫,116.595015,https://m.lianjia.com/chuzu/bj/zufang/BJ2233085491677773824.html,36,3600,元/月,首开万科城市之光,整租
5d1a1e0b38a4e51e8e5e4dc7,3,4,北七家,北京,昌平,,南 北,2,集中供暖,整租·海德堡花园 4室2厅 跃层 南/北,40.114191,4室2厅3卫,116.462805,https://m.lianjia.com/chuzu/bj/zufang/BJ2254216942393237504.html,182,10000,元/月,海德堡花园,整租
5d1a138b38a4e51e8e5e2989,1,1,玉泉营,北京,丰台,990,南,1,近地铁 集中供暖,中景理想家 1室1厅 南,39.858272,1室1厅1卫,116.322924,https://m.lianjia.com/chuzu/bj/zufang/BJ2279677167032352768.html,54,5500,元/月,中景理想家,整租
5d1a09e138a4e51e8e5e086a,1,1,五道口,北京,海淀,743,西,1,近地铁 集中供暖,龙湖唐宁one 2房间 西,39.994651,2房间1卫,116.340959,https://m.lianjia.com/chuzu/bj/zufang/BJ2263814720874356736.html,51,8500,元/月,龙湖唐宁one,整租
5d1a1d9e38a4e51e8e5e4c40,2,3,安宁庄,北京,昌平,,南,1,集中供暖 新上,金达园 3室1厅 南,40.065703,3室1厅2卫,116.330365,https://m.lianjia.com/chuzu/bj/zufang/BJ2290995610528530432.html,112,8500,元/月,金达园,整租
5d1a1f6f38a4e51e8e5e52bd,1,2,立水桥,北京,昌平,,东 西,1,集中供暖 随时看房,整租·佳运园一期 2室1厅 东/西,40.052459,2室1厅1卫,116.40635,https://m.lianjia.com/chuzu/bj/zufang/BJ2272508593465204736.html,68,4600,元/月,佳运园一期,整租
5d1a2c8138a4e51e8e5e7727,1,1,长阳,北京,房山,263,西南,1,近地铁 精装 集中供暖 随时看房,整租·FCC中央城 2房间 西南,39.770818,2房间1卫,116.217685,https://m.lianjia.com/chuzu/bj/zufang/BJ2162785651039412224.html,47,3600,元/月,FCC中央城,整租
5d1a0fef38a4e51e8e5e1d14,1,1,科技园区,北京,大兴,1139,东南,0,精装 集中供暖 随时看房,整租·设计师广场 1室0厅 东南,39.844912,1室0厅1卫,116.291708,https://m.lianjia.com/chuzu/bj/zufang/BJ2269278479792996352.html,46,4400,元/月,设计师广场,整租
5d1a145338a4e51e8e5e2c3b,1,2,古城,北京,石景山,437,南 北,1,近地铁 集中供暖 随时看房,整租·十万坪 2室1厅 南/北,39.913822,2室1厅1卫,116.189448,https://m.lianjia.com/chuzu/bj/zufang/BJ2260681048285790208.html,48,4300,元/月,十万坪,整租
5d1a2eab38a4e51e8e5e7e69,1,2,大峪,北京,门头沟,,南,1,集中供暖,整租·黑山A2区 2室1厅 南,39.941825,2室1厅1卫,116.099967,https://m.lianjia.com/chuzu/bj/zufang/BJ2274605753174605824.html,64,2700,元/月,黑山A2区,整租
5d1a135c38a4e51e8e5e28e7,1,2,玉泉营,北京,丰台,,南,1,随时看房,整租·鸿业兴园二区 2室1厅 南,39.844164,2室1厅1卫,116.312923,https://m.lianjia.com/chuzu/bj/zufang/BJ2283746973259399168.html,90,6600,元/月,鸿业兴园二区,整租
5d1a103c38a4e51e8e5e1e20,1,2,看丹桥,北京,丰台,574,南 北,1,近地铁 集中供暖 随时看房,整租·韩庄子西里 2室1厅 南/北,39.845012,2室1厅1卫,116.2939,https://m.lianjia.com/chuzu/bj/zufang/BJ2249879760937156608.html,57,4800,元/月,韩庄子西里,整租
5d1a19b338a4e51e8e5e3e85,1,1,首都机场,北京,顺义,,南,1,精装 集中供暖,整租·南平里 1室1厅 南,40.051164,1室1厅1卫,116.605035,https://m.lianjia.com/chuzu/bj/zufang/BJ2272217276763602944.html,39,3800,元/月,南平里,整租
5d1a216438a4e51e8e5e585c,1,2,高米店南,北京,大兴,40,南 北,2,近地铁 集中供暖,整租·康达园 2室2厅 南/北,39.767904,2室2厅1卫,116.339333,https://m.lianjia.com/chuzu/bj/zufang/BJ2272960287223595008.html,93,4000,元/月,康达园,整租
5d1a0f7638a4e51e8e5e1b6e,1,2,旧宫,北京,大兴,360,南 北,1,近地铁 集中供暖 随时看房,芳源里 2室1厅 南/北,39.791207,2室1厅1卫,116.423905,https://m.lianjia.com/chuzu/bj/zufang/BJ2278933614333009920.html,92,5000,元/月,芳源里,整租
5d1a2dd438a4e51e8e5e7bc7,1,2,滨河西区,北京,门头沟,,南 北,1,集中供暖 随时看房,葡东小区 2室1厅 南/北,39.932268,2室1厅1卫,116.12215,https://m.lianjia.com/chuzu/bj/zufang/BJ2144102508287492096.html,75,2700,元/月,葡东小区,整租
5d1a206138a4e51e8e5e561f,1,2,西关环岛,北京,昌平,,南,1,集中供暖,西环里 2室1厅 南,40.235529,2室1厅1卫,116.232365,https://m.lianjia.com/chuzu/bj/zufang/BJ2273169160106418176.html,59,3200,元/月,西环里,整租
5d1a1ed338a4e51e8e5e508c,1,2,回龙观,北京,昌平,981,南 北,1,集中供暖 新上,龙华园 2室1厅 南/北,40.081334,2室1厅1卫,116.332045,https://m.lianjia.com/chuzu/bj/zufang/BJ2288163877412159488.html,70,5600,元/月,龙华园,整租
5d1a0f7a38a4e51e8e5e1b7c,1,5,旧宫,北京,大兴,558,东北,1,近地铁 集中供暖,富力盛悦居 6房间 东北,39.811029,6房间1卫,116.460185,https://m.lianjia.com/chuzu/bj/zufang/BJ2273853845807300608.html,135,12000,元/月,富力盛悦居,整租
5d1a16b238a4e51e8e5e340e,1,2,果园,北京,通州,378,南,1,近地铁 精装 集中供暖 随时看房,整租·运河西大街8号院 2室1厅 南,39.897416,2室1厅1卫,116.65551,https://m.lianjia.com/chuzu/bj/zufang/BJ2221484118225723392.html,57,3700,元/月,运河西大街8号院,整租
5d1a1cde38a4e51e8e5e49aa,3,4,亦庄,北京,亦庄开发区,,南 北,2,新上,和成璟园 4室2厅 南/北,39.831815,4室2厅3卫,116.535006,https://m.lianjia.com/chuzu/bj/zufang/BJ2289567736512389120.html,174,13000,元/月,和成璟园,整租
5d1a099438a4e51e8e5e0761,1,2,田村,北京,海淀,1132,南 北,2,近地铁 精装,整租·绿谷雅园 2室2厅 南/北,39.933331,2室2厅1卫,116.224568,https://m.lianjia.com/chuzu/bj/zufang/BJ2282437927776821248.html,101,6700,元/月,绿谷雅园,整租
5d1a12cf38a4e51e8e5e2701,1,2,西红门,北京,大兴,,南,1,精装,整租·鸿坤理想城八期 2室1厅 南,39.791791,2室1厅1卫,116.347771,https://m.lianjia.com/chuzu/bj/zufang/BJ2286191724949159936.html,75,4300,元/月,鸿坤理想城八期,整租
5d1a286838a4e51e8e5e6927,1,2,后沙峪,北京,顺义,,南 北,2,精装 集中供暖 随时看房,整租·万科城市花园 2室2厅 南/北,40.110054,2室2厅1卫,116.560168,https://m.lianjia.com/chuzu/bj/zufang/BJ2283879361415757824.html,89,5500,元/月,万科城市花园,整租
5d1a0df138a4e51e8e5e1635,1,2,菜户营,北京,丰台,,南 北,1,精装 随时看房,整租·信德园 2室1厅 南/北,39.882326,2室1厅1卫,116.352397,https://m.lianjia.com/chuzu/bj/zufang/BJ2102045445176950784.html,139,9500,元/月,信德园,整租
5d1a0e2a38a4e51e8e5e16f8,1,1,丰台其它,北京,丰台,446,西,0,近地铁 新上,整租·园博嘉园 1室0厅 西,39.866033,1室0厅1卫,116.189322,https://m.lianjia.com/chuzu/bj/zufang/BJ2283204425088499712.html,58,3200,元/月,园博嘉园,整租
5d1a137a38a4e51e8e5e2950,1,1,玉泉营,北京,丰台,1047,北,1,近地铁 精装 集中供暖,整租·优筑 1室1厅 北,39.858227,1室1厅1卫,116.32442,https://m.lianjia.com/chuzu/bj/zufang/BJ2181184600183939072.html,68,5500,元/月,优筑,整租
5d1a160f38a4e51e8e5e31dc,1,2,北关,北京,通州,,南,1,集中供暖 随时看房,整租·结研所家属院 2室1厅 南,39.929282,2室1厅1卫,116.656603,https://m.lianjia.com/chuzu/bj/zufang/BJ2260872774996467712.html,53,3800,元/月,结研所家属院,整租
5d1a293538a4e51e8e5e6bfa,2,2,后沙峪,北京,顺义,,西,1,精装 双卫生间,整租·国门智慧城 3房间 西,40.12395,3房间2卫,116.569194,https://m.lianjia.com/chuzu/bj/zufang/BJ2243463385461571584.html,52,5200,元/月,国门智慧城,整租
5d1a104f38a4e51e8e5e1e60,1,2,看丹桥,北京,丰台,,东 北,1,精装 集中供暖 随时看房,整租·南开西里 2室1厅 东/北,39.846655,2室1厅1卫,116.286636,https://m.lianjia.com/chuzu/bj/zufang/BJ2278800539636736000.html,52,4200,元/月,南开西里,整租
5d1a2d2838a4e51e8e5e796e,2,3,良乡,北京,房山,329,南 北,1,近地铁 双卫生间,整租·鸿顺园东区 3室1厅 南/北,39.728157,3室1厅2卫,116.164214,https://m.lianjia.com/chuzu/bj/zufang/BJ2234741475466551296.html,122,5000,元/月,鸿顺园东区,整租
5d1a14c438a4e51e8e5e2dc5,2,3,鲁谷,北京,石景山,,南 北,2,集中供暖,玉兴园 3室2厅 南/北,39.906163,3室2厅2卫,116.251992,https://m.lianjia.com/chuzu/bj/zufang/BJ2281683729347264512.html,135,13000,元/月,玉兴园,整租
5d1a2c1a38a4e51e8e5e75bd,2,3,长阳,北京,房山,,南 西 北,2,精装 双卫生间,整租·加州水郡三期 3室2厅 南/西/北,39.775174,3室2厅2卫,116.170059,https://m.lianjia.com/chuzu/bj/zufang/BJ2246797319590641664.html,144,4400,元/月,加州水郡三期,整租
5d1a21c038a4e51e8e5e59a3,1,1,黄村火车站,北京,大兴,1092,南,1,新上,兴水家园 1室1厅 南,39.715181,1室1厅1卫,116.337444,https://m.lianjia.com/chuzu/bj/zufang/BJ2288856273150033920.html,67,3000,元/月,兴水家园,整租
5d1a10b438a4e51e8e5e1fba,1,3,卢沟桥,北京,丰台,,南 北,1,精装 集中供暖 新上 随时看房,整租·晓月苑一里 3室1厅 南/北,39.847397,3室1厅1卫,116.244883,https://m.lianjia.com/chuzu/bj/zufang/BJ2285393512876736512.html,85,4500,元/月,晓月苑一里,整租
5d1a2c4238a4e51e8e5e7649,1,2,长阳,北京,房山,1186,东,0,集中供暖 随时看房,半岛金街 2房间 东,39.759459,2房间1卫,116.219353,https://m.lianjia.com/chuzu/bj/zufang/BJ2259119018264756224.html,63,3200,元/月,半岛金街,整租
5d1a0a1c38a4e51e8e5e0934,1,2,五棵松,北京,海淀,,南 北,1,精装 集中供暖,整租·新兴年代 2室1厅 南/北,39.903782,2室1厅1卫,116.275724,https://m.lianjia.com/chuzu/bj/zufang/BJ2246439507216048128.html,97,10000,元/月,新兴年代,整租
5d1a25b038a4e51e8e5e6326,1,1,枣园,北京,大兴,,南,1,集中供暖 新上,首邑溪谷 1室1厅 南,39.768231,1室1厅1卫,116.31681,https://m.lianjia.com/chuzu/bj/zufang/BJ2290349496644935680.html,72,3000,元/月,首邑溪谷,整租
5d1a23c438a4e51e8e5e5e81,1,2,天宫院,北京,大兴,586,南 北,1,近地铁 集中供暖,云立方 2室1厅 南/北,39.686151,2室1厅1卫,116.325989,https://m.lianjia.com/chuzu/bj/zufang/BJ2273923029618655232.html,84,4500,元/月,云立方,整租
5d1a216438a4e51e8e5e585a,2,2,高米店南,北京,大兴,141,南 北,1,近地铁 精装 集中供暖 双卫生间 随时看房,整租·新里西斯莱公馆 2室1厅 南/北,39.770444,2室1厅2卫,116.344335,https://m.lianjia.com/chuzu/bj/zufang/BJ2277362125351960576.html,99,6700,元/月,新里西斯莱公馆,整租
5d1a2bf138a4e51e8e5e7531,1,3,长阳,北京,房山,,南 北,1,精装 新上 随时看房,整租·国际花园 3室1厅 南/北,39.77949,3室1厅1卫,116.199472,https://m.lianjia.com/chuzu/bj/zufang/BJ2289797047459004416.html,88,4500,元/月,国际花园,整租
5d1a29b538a4e51e8e5e6dc1,1,1,马坡,北京,顺义,,东,0,精装 集中供暖 随时看房,整租·香悦四季 1房间 东,40.186753,1房间1卫,116.665923,https://m.lianjia.com/chuzu/bj/zufang/BJ2264246937291333632.html,32,2200,元/月,香悦四季,整租
5d1a0f7438a4e51e8e5e1b66,1,2,旧宫,北京,大兴,,东,2,集中供暖,清逸园 2室2厅 东,39.809878,2室2厅1卫,116.45457,https://m.lianjia.com/chuzu/bj/zufang/BJ2260078860701794304.html,66,4600,元/月,清逸园,整租
5d1a16c538a4e51e8e5e3456,1,2,果园,北京,通州,470,南 北,1,近地铁 精装 集中供暖 随时看房,整租·翠屏北里西区 2室1厅 南/北,39.895875,2室1厅1卫,116.651506,https://m.lianjia.com/chuzu/bj/zufang/BJ2265030059440218112.html,96,5000,元/月,翠屏北里西区,整租
5d1a0e1238a4e51e8e5e16ab,1,1,大红门,北京,丰台,560,东,1,近地铁 集中供暖 新上,远洋自然 1室1厅 东,39.846811,1室1厅1卫,116.395716,https://m.lianjia.com/chuzu/bj/zufang/BJ2291051908498472960.html,63,5600,元/月,远洋自然,整租
5d1a2c7638a4e51e8e5e76fe,1,2,长阳,北京,房山,353,东南,1,近地铁 精装 集中供暖 新上 随时看房,整租·首开熙悦广场 3房间 东南,39.767727,3房间1卫,116.21711,https://m.lianjia.com/chuzu/bj/zufang/BJ2289827636979449856.html,49,3500,元/月,首开熙悦广场,整租
5d1a18b038a4e51e8e5e3af7,1,2,临河里,北京,通州,,东南,1,集中供暖,海棠湾一期 2室1厅 东南,39.875677,2室1厅1卫,116.671332,https://m.lianjia.com/chuzu/bj/zufang/BJ2284718776509538304.html,101,7000,元/月,海棠湾一期,整租
5d1a0e7538a4e51e8e5e17f8,2,2,方庄,北京,丰台,637,西南,1,近地铁 精装 双卫生间 新上 随时看房,整租·芳古园二区 2室1厅 西南,39.875802,2室1厅2卫,116.435657,https://m.lianjia.com/chuzu/bj/zufang/BJ2289033011079159808.html,125,9500,元/月,芳古园二区,整租
5d1a121238a4e51e8e5e2475,1,2,青塔,北京,丰台,427,南,1,近地铁 集中供暖,整租·万科紫苑 3房间 跃层 南,39.873962,3房间1卫,116.257104,https://m.lianjia.com/chuzu/bj/zufang/BJ2233148590216183808.html,80,8200,元/月,万科紫苑,整租
5d1a219438a4e51e8e5e5905,2,3,高米店南,北京,大兴,50,北,1,近地铁 集中供暖,绿地中央广场 4房间 跃层 北,39.770939,4房间2卫,116.339474,https://m.lianjia.com/chuzu/bj/zufang/BJ2283122730440335360.html,124,18000,元/月,绿地中央广场,整租
5d1a107338a4e51e8e5e1edd,2,2,刘家窑,北京,丰台,888,南,1,近地铁 精装 双卫生间,整租·贾家花园15号院 2室1厅 南,39.856816,2室1厅2卫,116.425171,https://m.lianjia.com/chuzu/bj/zufang/BJ2278942723497541632.html,136,8600,元/月,贾家花园15号院,整租
5d1a221d38a4e51e8e5e5aef,1,2,黄村中,北京,大兴,948,东 西,1,集中供暖 随时看房,兴政街 2室1厅 东/西,39.732326,2室1厅1卫,116.351527,https://m.lianjia.com/chuzu/bj/zufang/BJ2225086237335887872.html,74,3100,元/月,兴政街,整租
5d1a1b6038a4e51e8e5e4459,1,1,武夷花园,北京,通州,,南,1,集中供暖 新上,京贸国际城东区 1室1厅 南,39.925858,1室1厅1卫,116.697005,https://m.lianjia.com/chuzu/bj/zufang/BJ2290525084328673280.html,59,3600,元/月,京贸国际城东区,整租
5d1a14cd38a4e51e8e5e2de1,1,2,鲁谷,北京,石景山,,南 北,1,集中供暖 随时看房,五芳园 2室1厅 南/北,39.905003,2室1厅1卫,116.233846,https://m.lianjia.com/chuzu/bj/zufang/BJ2281635912385568768.html,67,4700,元/月,五芳园,整租
5d1a295138a4e51e8e5e6c61,1,3,李桥,北京,顺义,,南,2,集中供暖 新上 随时看房,整租·樱花园一区 3室2厅 南,40.031531,3室2厅1卫,116.636725,https://m.lianjia.com/chuzu/bj/zufang/BJ2287658169633619968.html,100,4200,元/月,樱花园一区,整租
5d1a1f5b38a4e51e8e5e5275,1,2,霍营,北京,昌平,639,南 北,1,近地铁 集中供暖,华龙苑南里 2室1厅 南/北,40.080111,2室1厅1卫,116.372841,https://m.lianjia.com/chuzu/bj/zufang/BJ2284533598508302336.html,103,5000,元/月,华龙苑南里,整租
5d1a173938a4e51e8e5e35e5,1,2,九棵树(家乐福),北京,通州,,南 北,1,精装,整租·阿尔法社区三期 2室1厅 南/北,39.876872,2室1厅1卫,116.655458,https://m.lianjia.com/chuzu/bj/zufang/BJ2278007059545341952.html,90,4600,元/月,阿尔法社区三期,整租
5d1a1bc938a4e51e8e5e45c9,1,2,万达,北京,通州,,南,1,集中供暖 随时看房,在水一方 2室1厅 南,39.918957,2室1厅1卫,116.651219,https://m.lianjia.com/chuzu/bj/zufang/BJ2274571714082390016.html,81,4800,元/月,在水一方,整租
5d1a2d9b38a4e51e8e5e7b03,2,4,阎村,北京,房山,,南 西 北,2,精装 双卫生间,整租·绿城百合公寓霁雪苑 4室2厅 南/西/北,39.720065,4室2厅2卫,116.077794,https://m.lianjia.com/chuzu/bj/zufang/BJ2275261979432599552.html,193,5500,元/月,绿城百合公寓霁雪苑,整租
5d1a23d238a4e51e8e5e5eb2,1,2,天宫院,北京,大兴,835,西北,1,集中供暖 随时看房,珺悦国际 3房间 西北,39.692186,3房间1卫,116.319905,https://m.lianjia.com/chuzu/bj/zufang/BJ2267089726987313152.html,78,4300,元/月,珺悦国际,整租
5d1a2df038a4e51e8e5e7c2a,0,1,滨河西区,北京,门头沟,,南 西,1,集中供暖 新上 随时看房,门头沟月季园 1室1厅 南/西,39.93386,1室1厅0卫,116.117019,https://m.lianjia.com/chuzu/bj/zufang/BJ2289623074959523840.html,46,2500,元/月,门头沟月季园,整租
5d1a0da738a4e51e8e5e1534,2,2,成寿寺,北京,丰台,1017,西南,1,近地铁 集中供暖 随时看房,亚胜铂第公馆 3房间 西南,39.864094,3房间2卫,116.445885,https://m.lianjia.com/chuzu/bj/zufang/BJ2264176303903350784.html,101,11000,元/月,亚胜铂第公馆,整租
5d1a1dc138a4e51e8e5e4cb9,2,3,北七家,北京,昌平,,东 西,2,精装 集中供暖 双卫生间 新上,整租·桃园公寓 3室2厅 东/西,40.123454,3室2厅2卫,116.424135,https://m.lianjia.com/chuzu/bj/zufang/BJ2287397246385258496.html,131,5500,元/月,桃园公寓,整租
5d1a25d838a4e51e8e5e63b4,1,3,枣园,北京,大兴,574,南 北,1,近地铁 集中供暖,滨河西里 3室1厅 南/北,39.756539,3室1厅1卫,116.346109,https://m.lianjia.com/chuzu/bj/zufang/BJ2262993209435365376.html,74,4500,元/月,滨河西里,整租
5d1a176e38a4e51e8e5e369d,1,2,九棵树(家乐福),北京,通州,,南 北,1,集中供暖 随时看房,靓景明居 2室1厅 南/北,39.889841,2室1厅1卫,116.643924,https://m.lianjia.com/chuzu/bj/zufang/BJ2219543418966130688.html,110,5200,元/月,靓景明居,整租
5d1a2a2038a4e51e8e5e6f37,1,2,顺义城,北京,顺义,853,南 北,1,近地铁 集中供暖,双兴南区 2室1厅 南/北,40.14532,2室1厅1卫,116.659297,https://m.lianjia.com/chuzu/bj/zufang/BJ2280204592748961792.html,82,3800,元/月,双兴南区,整租
5d1a0a2e38a4e51e8e5e0972,1,1,魏公村,北京,海淀,282,东,1,近地铁 集中供暖,整租·魏公村小区 1室1厅 东,39.961832,1室1厅1卫,116.326983,https://m.lianjia.com/chuzu/bj/zufang/BJ2272938973783662592.html,37,6600,元/月,魏公村小区,整租
5d1a126a38a4e51e8e5e25a3,1,2,十里河,北京,丰台,,西,1,集中供暖,林达海渔广场 3房间 西,39.869812,3房间1卫,116.492222,https://m.lianjia.com/chuzu/bj/zufang/BJ2223863209537052672.html,85,8000,元/月,林达海渔广场,整租
5d1a1e8b38a4e51e8e5e4f8f,1,1,鼓楼大街,北京,昌平,,南,0,集中供暖 随时看房,整租·新悦家园 1室0厅 南,40.216037,1室0厅1卫,116.235366,https://m.lianjia.com/chuzu/bj/zufang/BJ2258552244196876288.html,39,3000,元/月,新悦家园,整租
5d1a1fa138a4e51e8e5e5370,1,2,立水桥,北京,昌平,749,东,1,近地铁 集中供暖,整租·明天第一城8号院 3房间 东,40.053354,3房间1卫,116.4158,https://m.lianjia.com/chuzu/bj/zufang/BJ2216430994167439360.html,90,6600,元/月,明天第一城8号院,整租
5d1a1d5138a4e51e8e5e4b38,2,2,奥林匹克公园,北京,昌平,295,西北,1,近地铁 双卫生间 随时看房,整租·天畅园 2室1厅 西北,40.03926,2室1厅2卫,116.422621,https://m.lianjia.com/chuzu/bj/zufang/BJ2280151510811942912.html,109,9800,元/月,天畅园,整租
5d1a1cd438a4e51e8e5e4988,1,1,亦庄,北京,亦庄开发区,697,东,1,近地铁 集中供暖 随时看房,整租·易居国际 2房间 东,39.810563,2房间1卫,116.506392,https://m.lianjia.com/chuzu/bj/zufang/BJ2207084380668051456.html,60,5800,元/月,易居国际,整租
5d1a128238a4e51e8e5e25fa,2,3,太平桥,北京,丰台,700,南 北,2,近地铁 集中供暖,威尔夏大道 3室2厅 南/北,39.88657,3室2厅2卫,116.325575,https://m.lianjia.com/chuzu/bj/zufang/BJ2283812655162728448.html,160,16000,元/月,威尔夏大道,整租
5d1a1dd838a4e51e8e5e4d0d,3,4,北七家,北京,昌平,,东 南 西 北,2,精装,整租·温哥华森林 4室2厅 东/南/西/北,40.143609,4室2厅3卫,116.42059,https://m.lianjia.com/chuzu/bj/zufang/BJ2277390044182618112.html,436,20000,元/月,温哥华森林,整租
5d1a239a38a4e51e8e5e5deb,1,1,天宫院南,北京,大兴,,北,0,集中供暖 新上,众美MIMO公馆 1房间 北,39.638571,1房间1卫,116.329311,https://m.lianjia.com/chuzu/bj/zufang/BJ2289751841635827712.html,53,2400,元/月,众美MIMO公馆,整租
